CA-2015-121286,4/11/2015,8/11/2015,Second Class,ON-18715,Corporate,United States,Cary,North Carolina,South,OFF-FA-10000585,Office Supplies,Fasteners,8
CA-2015-153479,4/10/2015,8/10/2015,Standard Class,DF-13135,Consumer,United States,Vallejo,California,West,OFF-LA-10004689,Office Supplies,Labels,14
CA-2015-107594,2/7/2015,6/7/2015,Standard Class,EH-13945,Consumer,United States,Plainfield,New Jersey,East,TEC-PH-10002923,Technology,Phones,74
CA-2015-149244,4/11/2015,8/11/2015,Standard Class,MS-17530,Consumer,United States,San Diego,California,West,FUR-FU-10004671,Furniture,Furnishings,35
CA-2018-163321,7/8/2018,11/8/2018,Second Class,FM-14380,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10004571,Technology,Accessories,80
CA-2016-110247,4/12/2016,8/12/2016,Standard Class,RH-19555,Consumer,United States,Tallahassee,Florida,South,OFF-BI-10001553,Office Supplies,Binders,8
CA-2015-154669,8/8/2015,11/8/2015,Second Class,TM-21010,Consumer,United States,Vacaville,California,West,OFF-ST-10000532,Office Supplies,Storage,423
US-2016-122140,2/4/2016,7/4/2016,Standard Class,MO-17950,Consumer,United States,Dallas,Texas,Central,OFF-AP-10001242,Office Supplies,Appliances,32
CA-2017-163986,3/9/2017,10/9/2017,Standard Class,JJ-15445,Consumer,United States,Waukesha,Wisconsin,Central,OFF-ST-10000918,Office Supplies,Storage,54
CA-2018-158967,10/12/2018,12/12/2018,First Class,BT-11680,Consumer,United States,Fort Lauderdale,Florida,South,FUR-FU-10001940,Furniture,Furnishings,19
CA-2018-167668,6/5/2018,8/5/2018,First Class,TC-21295,Consumer,United States,New York City,New York,East,OFF-LA-10004544,Office Supplies,Labels,59
US-2017-106677,5/11/2017,10/11/2017,Standard Class,AS-10285,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003187,Technology,Phones,24
US-2015-117744,2/12/2015,6/12/2015,Standard Class,MD-17860,Corporate,United States,Corpus Christi,Texas,Central,FUR-FU-10001588,Furniture,Furnishings,58
US-2016-110163,1/11/2016,4/11/2016,First Class,GA-14725,Consumer,United States,Salem,Oregon,West,OFF-AR-10001683,Office Supplies,Art,8
CA-2018-143329,3/11/2018,8/11/2018,Standard Class,DL-13330,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,41
CA-2016-122623,7/9/2016,11/9/2016,Standard Class,CC-12145,Consumer,United States,El Paso,Texas,Central,FUR-CH-10000553,Furniture,Chairs,48
CA-2016-104626,1/9/2016,8/9/2016,Standard Class,DR-12940,Home Office,United States,Franklin,Massachusetts,East,OFF-BI-10001510,Office Supplies,Binders,115
CA-2017-160500,5/5/2017,8/5/2017,First Class,DM-13015,Consumer,United States,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,7
CA-2015-148915,1/11/2015,5/11/2015,Standard Class,ND-18370,Consumer,United States,Portland,Oregon,West,OFF-ST-10001128,Office Supplies,Storage,444
CA-2017-147368,9/6/2017,12/6/2017,First Class,TC-21295,Consumer,United States,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,696
US-2016-104185,3/9/2016,8/9/2016,Second Class,JB-15400,Corporate,United States,New York City,New York,East,OFF-ST-10001526,Office Supplies,Storage,120
US-2017-128293,2/6/2017,5/6/2017,First Class,KC-16255,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,65
CA-2017-115588,10/11/2017,12/11/2017,Second Class,AF-10885,Consumer,United States,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,15
CA-2018-164049,2/11/2018,6/11/2018,Standard Class,KH-16630,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,24
US-2017-164630,4/1/2017,9/1/2017,Standard Class,EB-13975,Corporate,United States,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,960
CA-2018-121615,3/11/2018,9/11/2018,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,Central,OFF-PA-10000327,Office Supplies,Paper,9
CA-2016-118444,5/11/2016,9/11/2016,Standard Class,VD-21670,Consumer,United States,Coral Springs,Florida,South,OFF-AP-10000576,Office Supplies,Appliances,387
CA-2015-157721,2/9/2015,5/9/2015,First Class,JM-16195,Consumer,United States,Watertown,New York,East,OFF-AP-10001303,Office Supplies,Appliances,20
CA-2018-158106,4/6/2018,10/6/2018,Standard Class,CT-11995,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,9
CA-2016-168564,8/8/2016,8/8/2016,Same Day,TT-21220,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,7
US-2017-169040,6/12/2017,12/12/2017,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,157
CA-2017-166443,4/11/2017,5/11/2017,First Class,LH-17020,Consumer,United States,San Francisco,California,West,FUR-FU-10004020,Furniture,Furnishings,38
CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,42
CA-2018-168900,4/5/2018,9/5/2018,Standard Class,SH-20395,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,2
CA-2018-167941,6/11/2018,9/11/2018,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002118,Office Supplies,Appliances,500
CA-2016-137512,7/5/2016,12/5/2016,Standard Class,AG-10675,Consumer,United States,Allen,Texas,Central,FUR-TA-10001095,Furniture,Tables,244
CA-2018-139773,4/12/2018,4/12/2018,Same Day,DV-13045,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,189
CA-2018-134607,3/10/2018,8/10/2018,Second Class,HL-15040,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,23
US-2015-112872,6/12/2015,11/12/2015,Second Class,RC-19960,Consumer,United States,Springfield,Oregon,West,OFF-ST-10002205,Office Supplies,Storage,53
CA-2017-134376,2/10/2017,6/10/2017,Standard Class,TT-21265,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Appliances,61
CA-2016-130610,5/7/2016,10/7/2016,Standard Class,VP-21730,Home Office,United States,Sterling Heights,Michigan,Central,OFF-BI-10003655,Office Supplies,Binders,19
CA-2017-131499,8/9/2017,10/9/2017,First Class,MG-17875,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,207
CA-2017-124772,5/12/2017,6/12/2017,First Class,JG-15160,Consumer,United States,Murray,Kentucky,South,FUR-FU-10004748,Furniture,Furnishings,192
CA-2018-101749,3/10/2018,8/10/2018,Standard Class,AS-10045,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,171
US-2017-147991,5/5/2017,9/5/2017,Standard Class,ZD-21925,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,Furnishings,17
CA-2018-149559,11/9/2018,12/9/2018,Same Day,KF-16285,Home Office,United States,Long Beach,California,West,OFF-PA-10003172,Office Supplies,Paper,13
CA-2018-125290,6/11/2018,10/11/2018,Second Class,CC-12430,Home Office,United States,Minneapolis,Minnesota,Central,OFF-AR-10001216,Office Supplies,Art,14
CA-2018-121419,2/4/2018,4/4/2018,First Class,TC-21475,Home Office,United States,Columbus,Georgia,South,FUR-TA-10004534,Furniture,Tables,412
US-2018-148054,6/10/2018,11/10/2018,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,42
CA-2017-144554,7/11/2017,12/11/2017,Standard Class,DM-13345,Corporate,United States,Newark,Ohio,East,TEC-AC-10002800,Technology,Accessories,120
CA-2018-127621,3/3/2018,7/3/2018,Standard Class,RE-19450,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001307,Office Supplies,Paper,27
CA-2017-125206,3/1/2017,5/1/2017,First Class,LR-16915,Consumer,United States,Los Angeles,California,West,OFF-ST-10003692,Office Supplies,Storage,114
CA-2016-126137,3/10/2016,8/10/2016,Standard Class,BS-11755,Consumer,United States,Los Angeles,California,West,FUR-BO-10004409,Furniture,Bookcases,121
CA-2018-101182,4/9/2018,5/9/2018,First Class,KB-16405,Home Office,United States,Apple Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,13
CA-2017-112123,3/3/2017,8/3/2017,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,East,OFF-BI-10001071,Office Supplies,Binders,448
CA-2017-124562,8/12/2017,12/12/2017,Standard Class,JP-16135,Home Office,United States,Columbus,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,13
CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,FUR-CH-10003312,Furniture,Chairs,1124
CA-2018-149895,8/9/2018,12/9/2018,Standard Class,EB-14110,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002200,Technology,Phones,259
CA-2018-147564,2/10/2018,6/10/2018,Standard Class,BP-11155,Consumer,United States,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,49
US-2015-122959,12/12/2015,12/12/2015,Same Day,CY-12745,Corporate,United States,San Antonio,Texas,Central,OFF-BI-10003650,Office Supplies,Binders,210
US-2017-148110,5/9/2017,11/9/2017,Standard Class,AR-10825,Corporate,United States,Austin,Texas,Central,FUR-CH-10002647,Furniture,Chairs,348
CA-2017-120558,7/6/2017,10/6/2017,First Class,RD-19810,Home Office,United States,New York City,New York,East,OFF-PA-10003441,Office Supplies,Paper,32
CA-2015-128986,3/8/2015,5/8/2015,Second Class,GH-14410,Home Office,United States,Glendale,Arizona,West,OFF-PA-10001289,Office Supplies,Paper,93
CA-2018-122280,10/9/2018,10/9/2018,Same Day,SH-20395,Consumer,United States,New York City,New York,East,OFF-PA-10004911,Office Supplies,Paper,19
CA-2018-105235,5/12/2018,11/12/2018,Standard Class,SM-20950,Corporate,United States,New York City,New York,East,FUR-FU-10001487,Furniture,Furnishings,21
CA-2018-152912,9/11/2018,12/11/2018,Second Class,BM-11650,Corporate,United States,Columbia,Maryland,East,OFF-BI-10004728,Office Supplies,Binders,10
CA-2015-123498,7/11/2015,9/11/2015,First Class,TC-20980,Corporate,United States,Houston,Texas,Central,OFF-BI-10000632,Office Supplies,Binders,26
CA-2018-123981,2/10/2018,8/10/2018,Standard Class,RW-19630,Corporate,United States,New York City,New York,East,TEC-PH-10002115,Technology,Phones,66
CA-2018-158953,4/6/2018,8/6/2018,Standard Class,ML-18040,Corporate,United States,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,6
CA-2015-165428,1/9/2015,4/9/2015,First Class,JL-15130,Consumer,United States,Houston,Texas,Central,OFF-BI-10002949,Office Supplies,Binders,4
CA-2016-149384,10/7/2016,10/7/2016,Same Day,EH-13945,Consumer,United States,Tempe,Arizona,West,OFF-BI-10003196,Office Supplies,Binders,3
CA-2015-131527,1/12/2015,7/12/2015,Standard Class,TB-21280,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10001644,Technology,Phones,96
CA-2018-150189,8/7/2018,10/7/2018,First Class,VG-21790,Consumer,United States,San Mateo,California,West,OFF-LA-10002762,Office Supplies,Labels,75
US-2016-137008,2/10/2016,8/10/2016,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,95
CA-2015-108189,2/10/2015,5/10/2015,First Class,ES-14080,Corporate,United States,Tempe,Arizona,West,OFF-PA-10001838,Office Supplies,Paper,9
CA-2018-131625,1/9/2018,5/9/2018,Second Class,BN-11515,Consumer,United States,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,115
CA-2017-146836,2/5/2017,2/5/2017,Same Day,CC-12475,Consumer,United States,New York City,New York,East,OFF-ST-10001580,Office Supplies,Storage,45
US-2017-140809,1/2/2017,3/2/2017,First Class,CK-12760,Corporate,United States,Arlington,Virginia,South,OFF-ST-10002214,Office Supplies,Storage,56
CA-2018-113355,1/12/2018,5/12/2018,Standard Class,SJ-20215,Consumer,United States,Grand Prairie,Texas,Central,TEC-PH-10004912,Technology,Phones,220
US-2018-140907,10/12/2018,12/12/2018,Second Class,BP-11185,Corporate,United States,Seattle,Washington,West,TEC-AC-10004510,Technology,Accessories,49
CA-2017-122518,4/3/2017,8/3/2017,Second Class,RF-19345,Corporate,United States,Miami,Florida,South,OFF-LA-10001641,Office Supplies,Labels,10
CA-2018-133865,8/5/2018,12/5/2018,Standard Class,PS-19045,Home Office,United States,Los Angeles,California,West,TEC-CO-10001046,Technology,Copiers,3360
CA-2018-116358,2/11/2018,6/11/2018,Standard Class,KM-16225,Corporate,United States,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,18
CA-2015-102988,5/4/2015,9/4/2015,Second Class,GM-14695,Corporate,United States,Alexandria,Virginia,South,OFF-AR-10004757,Office Supplies,Art,23
CA-2018-113418,1/10/2018,3/10/2018,First Class,CM-12655,Home Office,United States,New York City,New York,East,TEC-MA-10002428,Technology,Machines,1705
CA-2016-144386,5/11/2016,11/11/2016,Standard Class,GT-14635,Corporate,United States,New York City,New York,East,OFF-BI-10001116,Office Supplies,Binders,25
CA-2018-154732,5/11/2018,7/11/2018,First Class,AH-10195,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000474,Office Supplies,Binders,16
CA-2017-139234,6/5/2017,10/5/2017,Standard Class,AF-10870,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000773,Office Supplies,Binders,3
US-2016-142020,4/6/2016,8/6/2016,Second Class,TC-21535,Home Office,United States,New York City,New York,East,OFF-PA-10004569,Office Supplies,Paper,30
CA-2016-161718,4/12/2016,10/12/2016,Standard Class,SO-20335,Consumer,United States,Hempstead,New York,East,FUR-FU-10002445,Furniture,Furnishings,28
CA-2017-100671,1/11/2017,4/11/2017,First Class,CS-12490,Corporate,United States,Conroe,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,112
CA-2016-130659,4/12/2016,9/12/2016,Second Class,MS-17365,Consumer,United States,New York City,New York,East,OFF-EN-10004147,Office Supplies,Envelopes,18
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Home Office,United States,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,581
US-2018-131583,10/6/2018,10/6/2018,Same Day,CL-11890,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,40
US-2018-148362,1/7/2018,8/7/2018,Standard Class,KF-16285,Home Office,United States,Indianapolis,Indiana,Central,OFF-ST-10001128,Office Supplies,Storage,444
CA-2016-129700,4/5/2016,5/5/2016,First Class,LA-16780,Corporate,United States,Tinley Park,Illinois,Central,FUR-FU-10001940,Furniture,Furnishings,22
CA-2017-116540,2/9/2017,2/9/2017,Same Day,SS-20590,Consumer,United States,Madison,Wisconsin,Central,OFF-FA-10002676,Office Supplies,Fasteners,2
US-2018-111024,3/7/2018,6/7/2018,Second Class,SZ-20035,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10000174,Office Supplies,Paper,33
CA-2018-148264,8/12/2018,9/12/2018,First Class,LF-17185,Consumer,United States,Inglewood,California,West,OFF-ST-10003327,Office Supplies,Storage,30
CA-2018-131212,5/12/2018,9/12/2018,Standard Class,AB-10165,Consumer,United States,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,25
CA-2017-158869,6/8/2017,7/8/2017,First Class,AH-10690,Corporate,United States,New York City,New York,East,OFF-PA-10000474,Office Supplies,Paper,71
CA-2016-153325,1/3/2016,2/3/2016,Second Class,ST-20530,Consumer,United States,Macon,Georgia,South,OFF-BI-10004236,Office Supplies,Binders,59
CA-2018-114258,5/11/2018,10/11/2018,Second Class,EM-13825,Corporate,United States,Dallas,Texas,Central,TEC-PH-10003012,Technology,Phones,493
CA-2018-128699,3/12/2018,5/12/2018,Second Class,ND-18370,Consumer,United States,Jacksonville,Florida,South,TEC-AC-10001990,Technology,Accessories,48
CA-2016-100888,6/4/2016,10/4/2016,Standard Class,MH-17455,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10001019,Office Supplies,Paper,48
US-2017-150035,1/12/2017,5/12/2017,Standard Class,CL-11890,Consumer,United States,San Francisco,California,West,FUR-FU-10003724,Furniture,Furnishings,17
CA-2018-111815,3/3/2018,10/3/2018,Standard Class,EP-13915,Consumer,United States,Dearborn Heights,Michigan,Central,FUR-CH-10000785,Furniture,Chairs,181
CA-2015-124023,7/4/2015,10/4/2015,First Class,PJ-19015,Consumer,United States,Mobile,Alabama,South,FUR-FU-10004415,Furniture,Furnishings,9
CA-2018-120705,5/9/2018,11/9/2018,Standard Class,MG-17875,Home Office,United States,Fort Lauderdale,Florida,South,OFF-ST-10001522,Office Supplies,Storage,147
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,RH-19600,Consumer,United States,Carol Stream,Illinois,Central,FUR-CH-10004086,Furniture,Chairs,408
CA-2018-125115,10/4/2018,10/4/2018,Same Day,RD-19930,Consumer,United States,Austin,Texas,Central,OFF-PA-10004101,Office Supplies,Paper,10
CA-2018-140326,4/9/2018,6/9/2018,First Class,HW-14935,Corporate,United States,Chicago,Illinois,Central,FUR-BO-10000112,Furniture,Bookcases,825
US-2017-113649,9/8/2017,12/8/2017,First Class,HA-14920,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000130,Office Supplies,Paper,31
CA-2017-137673,5/9/2017,10/9/2017,Standard Class,ML-17395,Corporate,United States,San Diego,California,West,TEC-AC-10002345,Technology,Accessories,116
CA-2015-158771,9/5/2015,9/5/2015,Same Day,SB-20290,Corporate,United States,Henderson,Kentucky,South,OFF-ST-10000107,Office Supplies,Storage,83
CA-2018-118542,1/12/2018,5/12/2018,Standard Class,CC-12550,Consumer,United States,Los Angeles,California,West,OFF-PA-10004735,Office Supplies,Paper,45
CA-2018-152737,7/11/2018,12/11/2018,Standard Class,TS-21505,Consumer,United States,San Francisco,California,West,OFF-BI-10002982,Office Supplies,Binders,22
CA-2018-109757,4/9/2018,9/9/2018,Second Class,MD-17350,Consumer,United States,Akron,Ohio,East,OFF-AR-10002335,Office Supplies,Art,8
CA-2017-130029,3/7/2017,6/7/2017,First Class,GT-14755,Consumer,United States,Los Angeles,California,West,OFF-PA-10000552,Office Supplies,Paper,13
CA-2018-168109,3/7/2018,3/7/2018,Same Day,JK-15640,Home Office,United States,Seattle,Washington,West,TEC-AC-10003628,Technology,Accessories,60
CA-2018-117023,7/8/2018,12/8/2018,Standard Class,JW-15955,Consumer,United States,Long Beach,New York,East,OFF-AR-10003602,Office Supplies,Art,12
CA-2017-103163,7/6/2017,11/6/2017,Standard Class,FM-14290,Home Office,United States,Bakersfield,California,West,OFF-BI-10003305,Office Supplies,Binders,5
CA-2018-117807,1/10/2018,7/10/2018,Standard Class,DK-13090,Consumer,United States,Fremont,Nebraska,Central,OFF-PA-10000994,Office Supplies,Paper,105
CA-2018-161823,3/9/2018,8/9/2018,Standard Class,AG-10300,Corporate,United States,San Francisco,California,West,OFF-AR-10002053,Office Supplies,Art,6
CA-2017-108434,5/12/2017,7/12/2017,Second Class,JG-15160,Consumer,United States,New York City,New York,East,OFF-ST-10002615,Office Supplies,Storage,465
CA-2016-110093,3/12/2016,8/12/2016,Standard Class,AB-10255,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000174,Office Supplies,Paper,16
CA-2017-154536,5/9/2017,9/9/2017,Standard Class,JC-15340,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004410,Office Supplies,Binders,10
CA-2018-141929,4/9/2018,8/9/2018,Standard Class,RA-19285,Consumer,United States,Los Angeles,California,West,OFF-BI-10004632,Office Supplies,Binders,488
CA-2018-132178,3/5/2018,8/5/2018,Second Class,DB-12970,Corporate,United States,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,70
CA-2018-109960,9/12/2018,11/12/2018,Second Class,DB-13210,Consumer,United States,Detroit,Michigan,Central,TEC-AC-10004859,Technology,Accessories,105
US-2018-129777,3/7/2018,9/7/2018,Standard Class,FM-14290,Home Office,United States,Quincy,Massachusetts,East,TEC-AC-10003590,Technology,Accessories,259
CA-2018-154109,6/11/2018,11/11/2018,Standard Class,ML-17410,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10003774,Furniture,Chairs,127
CA-2016-156440,5/12/2016,9/12/2016,Standard Class,MH-17620,Corporate,United States,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,44
CA-2018-140760,2/6/2018,5/6/2018,Second Class,DO-13435,Consumer,United States,Mesa,Arizona,West,OFF-PA-10002479,Office Supplies,Paper,25
CA-2015-135608,8/12/2015,10/12/2015,Second Class,JK-15625,Consumer,United States,Olympia,Washington,West,OFF-PA-10001954,Office Supplies,Paper,46
CA-2018-127264,3/4/2018,5/4/2018,First Class,SA-20830,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003045,Office Supplies,Art,7
CA-2017-165169,5/6/2017,11/6/2017,Standard Class,JL-15235,Consumer,United States,Newark,Delaware,East,OFF-ST-10001496,Office Supplies,Storage,360
CA-2018-168193,6/3/2018,11/3/2018,Second Class,RM-19750,Consumer,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,26
CA-2017-116799,3/3/2017,6/3/2017,First Class,JG-15310,Corporate,United States,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,Paper,43
CA-2016-103205,8/12/2016,10/12/2016,Second Class,JJ-15760,Home Office,United States,Houston,Texas,Central,TEC-PH-10004896,Technology,Phones,120
CA-2015-115357,6/8/2015,11/8/2015,Second Class,RF-19735,Consumer,United States,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,63
CA-2016-107937,3/5/2016,8/5/2016,Standard Class,JB-16045,Home Office,United States,Chula Vista,California,West,FUR-FU-10002298,Furniture,Furnishings,666
CA-2017-169971,4/9/2017,9/9/2017,Standard Class,IL-15100,Consumer,United States,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,4
CA-2015-107139,5/7/2015,11/7/2015,Standard Class,DP-13390,Home Office,United States,Los Angeles,California,West,OFF-BI-10001670,Office Supplies,Binders,181
CA-2018-147760,4/11/2018,5/11/2018,First Class,KL-16555,Corporate,United States,Greensboro,North Carolina,South,FUR-TA-10004575,Furniture,Tables,524
CA-2018-147753,5/3/2018,5/3/2018,Same Day,PK-19075,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,25
CA-2016-103961,5/11/2016,9/11/2016,Standard Class,NG-18430,Consumer,United States,Quincy,Illinois,Central,OFF-LA-10004484,Office Supplies,Labels,20
CA-2017-152471,8/7/2017,8/7/2017,Same Day,ZD-21925,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10002824,Technology,Phones,824
CA-2015-132801,7/10/2015,12/10/2015,Standard Class,JG-15805,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001228,Office Supplies,Storage,107
CA-2018-141733,7/5/2018,11/5/2018,Standard Class,RW-19540,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10004086,Furniture,Chairs,1459
US-2015-109162,8/6/2015,12/6/2015,Standard Class,KE-16420,Corporate,United States,Bristol,Tennessee,South,FUR-CH-10002647,Furniture,Chairs,170
CA-2016-142377,4/12/2016,9/12/2016,Standard Class,MS-17980,Corporate,United States,Springfield,Missouri,Central,OFF-PA-10001970,Office Supplies,Paper,86
US-2018-131849,6/6/2018,10/6/2018,Standard Class,GH-14410,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,5
CA-2015-135755,3/5/2015,10/5/2015,Standard Class,NC-18415,Consumer,United States,Yonkers,New York,East,OFF-BI-10004828,Office Supplies,Binders,40
CA-2017-136231,5/9/2017,7/9/2017,Second Class,DM-13015,Consumer,United States,Johnson City,Tennessee,South,OFF-EN-10001099,Office Supplies,Envelopes,23
CA-2015-151001,5/4/2015,7/4/2015,First Class,JG-15805,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,50
CA-2015-152849,5/7/2015,12/7/2015,Standard Class,DW-13195,Corporate,United States,Knoxville,Tennessee,South,OFF-AR-10002833,Office Supplies,Art,4
CA-2017-167759,3/3/2017,8/3/2017,Second Class,CC-12670,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,Phones,135
CA-2015-100895,2/6/2015,6/6/2015,Standard Class,SV-20785,Consumer,United States,Roswell,Georgia,South,OFF-AR-10004511,Office Supplies,Art,9
CA-2018-110212,1/5/2018,5/5/2018,Standard Class,SJ-20125,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Technology,Accessories,49
CA-2018-134285,7/12/2018,12/12/2018,Standard Class,DS-13180,Corporate,United States,San Antonio,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,4
CA-2018-157980,7/12/2018,9/12/2018,First Class,SH-20395,Consumer,United States,Toledo,Ohio,East,TEC-AC-10002567,Technology,Accessories,128
CA-2016-121097,3/1/2016,8/1/2016,Standard Class,SF-20965,Corporate,United States,Baytown,Texas,Central,OFF-PA-10001937,Office Supplies,Paper,10
US-2016-119312,2/10/2016,7/10/2016,Second Class,CS-12400,Home Office,United States,Los Angeles,California,West,OFF-ST-10000943,Office Supplies,Storage,270
CA-2016-167010,5/4/2016,10/4/2016,Standard Class,VT-21700,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AP-10004036,Office Supplies,Appliances,98
CA-2018-126788,5/6/2018,6/6/2018,First Class,AB-10105,Consumer,United States,Pearland,Texas,Central,TEC-PH-10001619,Technology,Phones,470
US-2016-148817,1/12/2016,7/12/2016,Standard Class,KD-16495,Corporate,United States,Chesapeake,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,62
CA-2018-123001,2/9/2018,8/9/2018,Standard Class,AW-10840,Consumer,United States,Bakersfield,California,West,OFF-AR-10001919,Office Supplies,Art,9
US-2017-143448,10/12/2017,10/12/2017,Same Day,MH-17455,Consumer,United States,Greenwood,Indiana,Central,FUR-CH-10003379,Furniture,Chairs,1425
US-2017-151862,1/3/2017,8/3/2017,Standard Class,ON-18715,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Technology,Phones,160
CA-2015-133228,4/4/2015,9/4/2015,Standard Class,MS-17710,Consumer,United States,Detroit,Michigan,Central,FUR-FU-10004020,Furniture,Furnishings,5
CA-2017-149902,1/4/2017,6/4/2017,Standard Class,DW-13540,Consumer,United States,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,88
US-2016-163685,1/6/2016,5/6/2016,Standard Class,KE-16420,Corporate,United States,San Antonio,Texas,Central,OFF-BI-10001890,Office Supplies,Binders,6
CA-2018-101308,2/10/2018,7/10/2018,Standard Class,FG-14260,Home Office,United States,Seattle,Washington,West,OFF-FA-10002780,Office Supplies,Fasteners,9
CA-2017-135265,7/7/2017,9/7/2017,Second Class,CC-12370,Consumer,United States,Los Angeles,California,West,FUR-CH-10003061,Furniture,Chairs,288
CA-2015-137589,3/11/2015,8/11/2015,Standard Class,MS-17770,Consumer,United States,Lancaster,Pennsylvania,East,OFF-SU-10000157,Office Supplies,Supplies,286
CA-2016-161998,1/5/2016,5/5/2016,Standard Class,DB-13120,Corporate,United States,Tampa,Florida,South,FUR-FU-10001095,Furniture,Furnishings,64
CA-2016-105627,8/3/2016,12/3/2016,Standard Class,DK-12895,Consumer,United States,Kenosha,Wisconsin,Central,FUR-BO-10002916,Furniture,Bookcases,513
CA-2017-145730,3/3/2017,8/3/2017,Standard Class,CC-12220,Consumer,United States,San Antonio,Texas,Central,FUR-TA-10004915,Furniture,Tables,638
